"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"Nebraska"	"31"	"2020"	"2020"	"Heroin"	"T40.1"	20	1937552	1.0
	"Nebraska"	"31"	"2020"	"2020"	"Other opioids"	"T40.2"	34	1937552	1.8
	"Nebraska"	"31"	"2020"	"2020"	"Methadone"	"T40.3"	Suppressed	1937552	Suppressed
	"Nebraska"	"31"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	74	1937552	3.8
	"Nebraska"	"31"	"2021"	"2021"	"Opium"	"T40.0"	0	1963692	Unreliable
	"Nebraska"	"31"	"2021"	"2021"	"Heroin"	"T40.1"	Suppressed	1963692	Suppressed
	"Nebraska"	"31"	"2021"	"2021"	"Other opioids"	"T40.2"	44	1963692	2.2
	"Nebraska"	"31"	"2021"	"2021"	"Methadone"	"T40.3"	Suppressed	1963692	Suppressed
	"Nebraska"	"31"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	92	1963692	4.7
	"Nebraska"	"31"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	1963692	Unreliable
	"Nebraska"	"31"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	0	1963692	Unreliable
	"Nebraska"	"31"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	35	1963692	1.8
	"Nebraska"	"31"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	Suppressed	1963692	Suppressed
	"Nebraska"	"31"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	102	1963692	5.2
	"Nebraska"	"31"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	1963692	Unreliable
	"Nebraska"	"31"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	Suppressed	1963692	Suppressed
	"Nebraska"	"31"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	15	1963692	Unreliable
	"Nebraska"	"31"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	Suppressed	1963692	Suppressed
	"Nebraska"	"31"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	38	1963692	1.9
	"Nevada"	"32"	"2018"	"2018"	"Opium"	"T40.0"	0	3034392	Unreliable
	"Nevada"	"32"	"2018"	"2018"	"Heroin"	"T40.1"	110	3034392	3.6
	"Nevada"	"32"	"2018"	"2018"	"Other opioids"	"T40.2"	231	3034392	7.6
	"Nevada"	"32"	"2018"	"2018"	"Methadone"	"T40.3"	34	3034392	1.1
	"Nevada"	"32"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	89	3034392	2.9
	"Nevada"	"32"	"2019"	"2019"	"Opium"	"T40.0"	Suppressed	3080156	Suppressed
	"Nevada"	"32"	"2019"	"2019"	"Heroin"	"T40.1"	129	3080156	4.2
	"Nevada"	"32"	"2019"	"2019"	"Other opioids"	"T40.2"	178	3080156	5.8
	"Nevada"	"32"	"2019"	"2019"	"Methadone"	"T40.3"	34	3080156	1.1
	"Nevada"	"32"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	119	3080156	3.9
	"Nevada"	"32"	"2020"	"2020"	"Opium"	"T40.0"	0	3138259	Unreliable
	"Nevada"	"32"	"2020"	"2020"	"Heroin"	"T40.1"	137	3138259	4.4
	"Nevada"	"32"	"2020"	"2020"	"Other opioids"	"T40.2"	228	3138259	7.3
	"Nevada"	"32"	"2020"	"2020"	"Methadone"	"T40.3"	38	3138259	1.2
	"Nevada"	"32"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	294	3138259	9.4
	"Nevada"	"32"	"2021"	"2021"	"Opium"	"T40.0"	0	3143991	Unreliable
	"Nevada"	"32"	"2021"	"2021"	"Heroin"	"T40.1"	126	3143991	4.0
	"Nevada"	"32"	"2021"	"2021"	"Other opioids"	"T40.2"	237	3143991	7.5
	"Nevada"	"32"	"2021"	"2021"	"Methadone"	"T40.3"	24	3143991	0.8
	"Nevada"	"32"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	372	3143991	11.8
	"Nevada"	"32"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	3143991	Unreliable
	"Nevada"	"32"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	95	3143991	3.0
	"Nevada"	"32"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	187	3143991	5.9
	"Nevada"	"32"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	27	3143991	0.9
	"Nevada"	"32"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	467	3143991	14.9
	"Nevada"	"32"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	3143991	Unreliable
	"Nevada"	"32"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	39	3143991	1.2
	"Nevada"	"32"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	86	3143991	2.7
	"Nevada"	"32"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	25	3143991	0.8
	"Nevada"	"32"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	354	3143991	11.3
	"New Hampshire"	"33"	"2018"	"2018"	"Opium"	"T40.0"	0	1356458	Unreliable
	"New Hampshire"	"33"	"2018"	"2018"	"Heroin"	"T40.1"	12	1356458	Unreliable
	"New Hampshire"	"33"	"2018"	"2018"	"Other opioids"	"T40.2"	36	1356458	2.7
	"New Hampshire"	"33"	"2018"	"2018"	"Methadone"	"T40.3"	Suppressed	1356458	Suppressed
	"New Hampshire"	"33"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	393	1356458	29.0
	"New Hampshire"	"33"	"2019"	"2019"	"Opium"	"T40.0"	0	1359711	Unreliable
	"New Hampshire"	"33"	"2019"	"2019"	"Heroin"	"T40.1"	Suppressed	1359711	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	"Other opioids"	"T40.2"	38	1359711	2.8
	"New Hampshire"	"33"	"2019"	"2019"	"Methadone"	"T40.3"	Suppressed	1359711	Suppressed
	"New Hampshire"	"33"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	351	1359711	25.8
	"New Hampshire"	"33"	"2020"	"2020"	"Opium"	"T40.0"	0	1366275	Unreliable
	"New Hampshire"	"33"	"2020"	"2020"	"Heroin"	"T40.1"	Suppressed	1366275	Suppressed
	"New Hampshire"	"33"	"2020"	"2020"	"Other opioids"	"T40.2"	30	1366275	2.2
	"New Hampshire"	"33"	"2020"	"2020"	"Methadone"	"T40.3"	18	1366275	Unreliable
	"New Hampshire"	"33"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	323	1366275	23.6
	"New Hampshire"	"33"	"2021"	"2021"	"Opium"	"T40.0"	0	1388992	Unreliable
	"New Hampshire"	"33"	"2021"	"2021"	"Heroin"	"T40.1"	Suppressed	1388992	Suppressed
	"New Hampshire"	"33"	"2021"	"2021"	"Other opioids"	"T40.2"	38	1388992	2.7
	"New Hampshire"	"33"	"2021"	"2021"	"Methadone"	"T40.3"	13	1388992	Unreliable
	"New Hampshire"	"33"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	360	1388992	25.9
	"New Hampshire"	"33"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	1388992	Unreliable
	"New Hampshire"	"33"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	Suppressed	1388992	Suppressed
	"New Hampshire"	"33"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	15	1388992	Unreliable
	"New Hampshire"	"33"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	13	1388992	Unreliable
	"New Hampshire"	"33"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	417	1388992	30.0
	"New Hampshire"	"33"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	1388992	Unreliable
	"New Hampshire"	"33"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	0	1388992	Unreliable
	"New Hampshire"	"33"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	12	1388992	Unreliable
	"New Hampshire"	"33"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	Suppressed	1388992	Suppressed
	"New Hampshire"	"33"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	264	1388992	19.0
	"New Jersey"	"34"	"2018"	"2018"	"Opium"	"T40.0"	0	8908520	Unreliable
	"New Jersey"	"34"	"2018"	"2018"	"Heroin"	"T40.1"	1304	8908520	14.6
	"New Jersey"	"34"	"2018"	"2018"	"Other opioids"	"T40.2"	418	8908520	4.7
	"New Jersey"	"34"	"2018"	"2018"	"Methadone"	"T40.3"	124	8908520	1.4
	"New Jersey"	"34"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	2243	8908520	25.2
	"New Jersey"	"34"	"2019"	"2019"	"Opium"	"T40.0"	0	8882190	Unreliable
	"New Jersey"	"34"	"2019"	"2019"	"Heroin"	"T40.1"	1019	8882190	11.5
	"New Jersey"	"34"	"2019"	"2019"	"Other opioids"	"T40.2"	372	8882190	4.2
	"New Jersey"	"34"	"2019"	"2019"	"Methadone"	"T40.3"	113	8882190	1.3
	"New Jersey"	"34"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	2243	8882190	25.3
	"New Jersey"	"34"	"2020"	"2020"	"Opium"	"T40.0"	0	8882371	Unreliable
	"New Jersey"	"34"	"2020"	"2020"	"Heroin"	"T40.1"	698	8882371	7.9
	"New Jersey"	"34"	"2020"	"2020"	"Other opioids"	"T40.2"	349	8882371	3.9
	"New Jersey"	"34"	"2020"	"2020"	"Methadone"	"T40.3"	142	8882371	1.6
	"New Jersey"	"34"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	2357	8882371	26.5
	"New Jersey"	"34"	"2021"	"2021"	"Opium"	"T40.0"	0	9267130	Unreliable
	"New Jersey"	"34"	"2021"	"2021"	"Heroin"	"T40.1"	428	9267130	4.6
	"New Jersey"	"34"	"2021"	"2021"	"Other opioids"	"T40.2"	350	9267130	3.8
	"New Jersey"	"34"	"2021"	"2021"	"Methadone"	"T40.3"	151	9267130	1.6
	"New Jersey"	"34"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	2541	9267130	27.4
	"New Jersey"	"34"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	9267130	Unreliable
	"New Jersey"	"34"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	304	9267130	3.3
	"New Jersey"	"34"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	264	9267130	2.8
	"New Jersey"	"34"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	112	9267130	1.2
	"New Jersey"	"34"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	2530	9267130	27.3
	"New Jersey"	"34"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	9267130	Unreliable
	"New Jersey"	"34"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	82	9267130	0.9
	"New Jersey"	"34"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	136	9267130	1.5
	"New Jersey"	"34"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	55	9267130	0.6
	"New Jersey"	"34"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	1070	9267130	11.5
	"New Mexico"	"35"	"2018"	"2018"	"Opium"	"T40.0"	0	2095428	Unreliable
	"New Mexico"	"35"	"2018"	"2018"	"Heroin"	"T40.1"	135	2095428	6.4
	"New Mexico"	"35"	"2018"	"2018"	"Other opioids"	"T40.2"	143	2095428	6.8
	"New Mexico"	"35"	"2018"	"2018"	"Methadone"	"T40.3"	58	2095428	2.8
	"New Mexico"	"35"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	108	2095428	5.2
	"New Mexico"	"35"	"2019"	"2019"	"Opium"	"T40.0"	0	2096829	Unreliable
	"New Mexico"	"35"	"2019"	"2019"	"Heroin"	"T40.1"	190	2096829	9.1
	"New Mexico"	"35"	"2019"	"2019"	"Other opioids"	"T40.2"	144	2096829	6.9
	"New Mexico"	"35"	"2019"	"2019"	"Methadone"	"T40.3"	54	2096829	2.6
	"New Mexico"	"35"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	153	2096829	7.3
	"New Mexico"	"35"	"2020"	"2020"	"Opium"	"T40.0"	0	2106319	Unreliable
	"New Mexico"	"35"	"2020"	"2020"	"Heroin"	"T40.1"	197	2106319	9.4
	"New Mexico"	"35"	"2020"	"2020"	"Other opioids"	"T40.2"	169	2106319	8.0
	"New Mexico"	"35"	"2020"	"2020"	"Methadone"	"T40.3"	62	2106319	2.9
	"New Mexico"	"35"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	330	2106319	15.7
	"New Mexico"	"35"	"2021"	"2021"	"Opium"	"T40.0"	0	2115877	Unreliable
	"New Mexico"	"35"	"2021"	"2021"	"Heroin"	"T40.1"	176	2115877	8.3
	"New Mexico"	"35"	"2021"	"2021"	"Other opioids"	"T40.2"	157	2115877	7.4
	"New Mexico"	"35"	"2021"	"2021"	"Methadone"	"T40.3"	78	2115877	3.7
	"New Mexico"	"35"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	628	2115877	29.7
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	2115877	Unreliable
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	50	2115877	2.4
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	111	2115877	5.2
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	56	2115877	2.6
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	679	2115877	32.1
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	2115877	Unreliable
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	22	2115877	1.0
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	72	2115877	3.4
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	41	2115877	1.9
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	425	2115877	20.1
	"New York"	"36"	"2018"	"2018"	"Opium"	"T40.0"	0	19542209	Unreliable
	"New York"	"36"	"2018"	"2018"	"Heroin"	"T40.1"	1265	19542209	6.5
	"New York"	"36"	"2018"	"2018"	"Other opioids"	"T40.2"	809	19542209	4.1
	"New York"	"36"	"2018"	"2018"	"Methadone"	"T40.3"	273	19542209	1.4
	"New York"	"36"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	2229	19542209	11.4
	"New York"	"36"	"2019"	"2019"	"Opium"	"T40.0"	0	19453561	Unreliable
	"New York"	"36"	"2019"	"2019"	"Heroin"	"T40.1"	1164	19453561	6.0
	"New York"	"36"	"2019"	"2019"	"Other opioids"	"T40.2"	739	19453561	3.8
	"New York"	"36"	"2019"	"2019"	"Methadone"	"T40.3"	295	19453561	1.5
	"New York"	"36"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	2379	19453561	12.2
	"New York"	"36"	"2020"	"2020"	"Opium"	"T40.0"	0	19336776	Unreliable
	"New York"	"36"	"2020"	"2020"	"Heroin"	"T40.1"	1287	19336776	6.7
	"New York"	"36"	"2020"	"2020"	"Other opioids"	"T40.2"	962	19336776	5.0
	"New York"	"36"	"2020"	"2020"	"Methadone"	"T40.3"	439	19336776	2.3
	"New York"	"36"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	3769	19336776	19.5
	"New York"	"36"	"2021"	"2021"	"Opium"	"T40.0"	0	19835913	Unreliable
	"New York"	"36"	"2021"	"2021"	"Heroin"	"T40.1"	1052	19835913	5.3
	"New York"	"36"	"2021"	"2021"	"Other opioids"	"T40.2"	1003	19835913	5.1
	"New York"	"36"	"2021"	"2021"	"Methadone"	"T40.3"	492	19835913	2.5
	"New York"	"36"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	4592	19835913	23.1
	"New York"	"36"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	19835913	Unreliable
	"New York"	"36"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	931	19835913	4.7
	"New York"	"36"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	920	19835913	4.6
	"New York"	"36"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	485	19835913	2.4
	"New York"	"36"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	5033	19835913	25.4
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	19835913	Unreliable
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	282	19835913	1.4
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	391	19835913	2.0
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	185	19835913	0.9
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	2464	19835913	12.4
	"North Carolina"	"37"	"2018"	"2018"	"Opium"	"T40.0"	0	10383620	Unreliable
	"North Carolina"	"37"	"2018"	"2018"	"Heroin"	"T40.1"	622	10383620	6.0
	"North Carolina"	"37"	"2018"	"2018"	"Other opioids"	"T40.2"	431	10383620	4.2
	"North Carolina"	"37"	"2018"	"2018"	"Methadone"	"T40.3"	77	10383620	0.7
	"North Carolina"	"37"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	1283	10383620	12.4
	"North Carolina"	"37"	"2019"	"2019"	"Opium"	"T40.0"	0	10488084	Unreliable
	"North Carolina"	"37"	"2019"	"2019"	"Heroin"	"T40.1"	591	10488084	5.6
	"North Carolina"	"37"	"2019"	"2019"	"Other opioids"	"T40.2"	367	10488084	3.5
	"North Carolina"	"37"	"2019"	"2019"	"Methadone"	"T40.3"	81	10488084	0.8
	"North Carolina"	"37"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	1373	10488084	13.1
	"North Carolina"	"37"	"2020"	"2020"	"Opium"	"T40.0"	0	10600823	Unreliable
	"North Carolina"	"37"	"2020"	"2020"	"Heroin"	"T40.1"	536	10600823	5.1
	"North Carolina"	"37"	"2020"	"2020"	"Other opioids"	"T40.2"	414	10600823	3.9
	"North Carolina"	"37"	"2020"	"2020"	"Methadone"	"T40.3"	104	10600823	1.0
	"North Carolina"	"37"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	2299	10600823	21.7
	"North Carolina"	"37"	"2021"	"2021"	"Opium"	"T40.0"	0	10551162	Unreliable
	"North Carolina"	"37"	"2021"	"2021"	"Heroin"	"T40.1"	258	10551162	2.4
	"North Carolina"	"37"	"2021"	"2021"	"Other opioids"	"T40.2"	477	10551162	4.5
	"North Carolina"	"37"	"2021"	"2021"	"Methadone"	"T40.3"	103	10551162	1.0
	"North Carolina"	"37"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	3088	10551162	29.3
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	10551162	Unreliable
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	127	10551162	1.2
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	473	10551162	4.5
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	108	10551162	1.0
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	3367	10551162	31.9
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	10551162	Unreliable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	16	10551162	Unreliable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	107	10551162	1.0
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	17	10551162	Unreliable
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	882	10551162	8.4
	"North Dakota"	"38"	"2018"	"2018"	"Opium"	"T40.0"	0	760077	Unreliable
	"North Dakota"	"38"	"2018"	"2018"	"Heroin"	"T40.1"	Suppressed	760077	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Other opioids"	"T40.2"	21	760077	2.8
	"North Dakota"	"38"	"2018"	"2018"	"Methadone"	"T40.3"	Suppressed	760077	Suppressed
	"North Dakota"	"38"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	Suppressed	760077	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Opium"	"T40.0"	0	762062	Unreliable
	"North Dakota"	"38"	"2019"	"2019"	"Heroin"	"T40.1"	Suppressed	762062	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Other opioids"	"T40.2"	24	762062	3.1
	"North Dakota"	"38"	"2019"	"2019"	"Methadone"	"T40.3"	Suppressed	762062	Suppressed
	"North Dakota"	"38"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	10	762062	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Opium"	"T40.0"	0	765309	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Heroin"	"T40.1"	11	765309	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Other opioids"	"T40.2"	19	765309	Unreliable
	"North Dakota"	"38"	"2020"	"2020"	"Methadone"	"T40.3"	Suppressed	765309	Suppressed
	"North Dakota"	"38"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	32	765309	4.2
	"North Dakota"	"38"	"2021"	"2021"	"Opium"	"T40.0"	0	774948	Unreliable
	"North Dakota"	"38"	"2021"	"2021"	"Heroin"	"T40.1"	Suppressed	774948	Suppressed
	"North Dakota"	"38"	"2021"	"2021"	"Other opioids"	"T40.2"	17	774948	Unreliable
	"North Dakota"	"38"	"2021"	"2021"	"Methadone"	"T40.3"	Suppressed	774948	Suppressed
	"North Dakota"	"38"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	58	774948	7.5
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	774948	Unreliable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	Suppressed	774948	Suppressed
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	15	774948	Unreliable
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	Suppressed	774948	Suppressed
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	86	774948	11.1
	"North Dakota"	"38"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	774948	Unreliable
	"North Dakota"	"38"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	Suppressed	774948	Suppressed
	"North Dakota"	"38"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	Suppressed	774948	Suppressed
	"North Dakota"	"38"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	Suppressed	774948	Suppressed
	"North Dakota"	"38"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	54	774948	7.0
	"Ohio"	"39"	"2018"	"2018"	"Opium"	"T40.0"	0	11689442	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Heroin"	"T40.1"	731	11689442	6.3
	"Ohio"	"39"	"2018"	"2018"	"Other opioids"	"T40.2"	531	11689442	4.5
	"Ohio"	"39"	"2018"	"2018"	"Methadone"	"T40.3"	73	11689442	0.6
	"Ohio"	"39"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	2831	11689442	24.2
	"Ohio"	"39"	"2019"	"2019"	"Opium"	"T40.0"	0	11689100	Unreliable
	"Ohio"	"39"	"2019"	"2019"	"Heroin"	"T40.1"	534	11689100	4.6
	"Ohio"	"39"	"2019"	"2019"	"Other opioids"	"T40.2"	448	11689100	3.8
	"Ohio"	"39"	"2019"	"2019"	"Methadone"	"T40.3"	83	11689100	0.7
	"Ohio"	"39"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	3179	11689100	27.2
	"Ohio"	"39"	"2020"	"2020"	"Opium"	"T40.0"	0	11693217	Unreliable
	"Ohio"	"39"	"2020"	"2020"	"Heroin"	"T40.1"	319	11693217	2.7
	"Ohio"	"39"	"2020"	"2020"	"Other opioids"	"T40.2"	467	11693217	4.0
	"Ohio"	"39"	"2020"	"2020"	"Methadone"	"T40.3"	87	11693217	0.7
	"Ohio"	"39"	"2020"	"2020"	"Other synthetic narcotics"	"T40.4"	4193	11693217	35.9
	"Ohio"	"39"	"2021"	"2021"	"Opium"	"T40.0"	0	11780017	Unreliable
	"Ohio"	"39"	"2021"	"2021"	"Heroin"	"T40.1"	167	11780017	1.4
	"Ohio"	"39"	"2021"	"2021"	"Other opioids"	"T40.2"	442	11780017	3.8
	"Ohio"	"39"	"2021"	"2021"	"Methadone"	"T40.3"	104	11780017	0.9
	"Ohio"	"39"	"2021"	"2021"	"Other synthetic narcotics"	"T40.4"	4277	11780017	36.3
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Opium"	"T40.0"	0	11780017	Unreliable
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Heroin"	"T40.1"	92	11780017	0.8
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Other opioids"	"T40.2"	394	11780017	3.3
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Methadone"	"T40.3"	120	11780017	1.0
	"Ohio"	"39"	"2022 (provisional)"	"2022"	"Other synthetic narcotics"	"T40.4"	4051	11780017	34.4
	"Ohio"	"39"	"2023 (provisional and partial)"	"2023"	"Opium"	"T40.0"	0	11780017	Unreliable
	"Ohio"	"39"	"2023 (provisional and partial)"	"2023"	"Heroin"	"T40.1"	57	11780017	0.5
	"Ohio"	"39"	"2023 (provisional and partial)"	"2023"	"Other opioids"	"T40.2"	241	11780017	2.0
	"Ohio"	"39"	"2023 (provisional and partial)"	"2023"	"Methadone"	"T40.3"	73	11780017	0.6
	"Ohio"	"39"	"2023 (provisional and partial)"	"2023"	"Other synthetic narcotics"	"T40.4"	2526	11780017	21.4
	"Oklahoma"	"40"	"2018"	"2018"	"Opium"	"T40.0"	0	3943079	Unreliable
	"Oklahoma"	"40"	"2018"	"2018"	"Heroin"	"T40.1"	85	3943079	2.2
	"Oklahoma"	"40"	"2018"	"2018"	"Other opioids"	"T40.2"	163	3943079	4.1
	"Oklahoma"	"40"	"2018"	"2018"	"Methadone"	"T40.3"	21	3943079	0.5
	"Oklahoma"	"40"	"2018"	"2018"	"Other synthetic narcotics"	"T40.4"	80	3943079	2.0
	"Oklahoma"	"40"	"2019"	"2019"	"Opium"	"T40.0"	0	3956971	Unreliable
	"Oklahoma"	"40"	"2019"	"2019"	"Heroin"	"T40.1"	75	3956971	1.9
	"Oklahoma"	"40"	"2019"	"2019"	"Other opioids"	"T40.2"	119	3956971	3.0
	"Oklahoma"	"40"	"2019"	"2019"	"Methadone"	"T40.3"	20	3956971	0.5
	"Oklahoma"	"40"	"2019"	"2019"	"Other synthetic narcotics"	"T40.4"	81	3956971	2.0
	"Oklahoma"	"40"	"2020"	"2020"	"Opium"	"T40.0"	0	3980783	Unreliable
